movie_id,title,release_year,runtime_minutes,primary_genre,language,country,content_rating,is_short_film,budget_usd,marketing_budget_usd,director_score,cast_score,imdb_score,rating_category
TMDB-49444,Kung Fu Panda 2,2022,86,Thriller,Japanese,France,PG-13,0,47000000,14100000,7.6,8.8,7.7,High
TMDB-10196,The Last Airbender,2019,125,Romance,Spanish,France,PG-13,0,116000000,34800000,9.8,7.5,8.2,High
TMDB-956,Mission: Impossible III,2002,110,Action,Spanish,France,PG-13,0,51000000,15300000,9.2,6.6,7.6,High
TMDB-117251,White House Down,2021,106,Drama,Spanish,France,PG-13,0,22000000,6600000,9.8,7.5,8.2,High
TMDB-50321,Mars Needs Moms,2007,133,Sci-Fi,English,USA,PG-13,0,104000000,31200000,8.4,6.4,7.2,Medium
TMDB-11619,Flushed Away,2023,100,Romance,Korean,France,PG-13,0,96000000,28800000,9.2,6.8,7.7,High
TMDB-266647,Pan,2006,115,Action,German,France,PG-13,0,31000000,9300000,9.8,7.3,8.2,High
TMDB-82703,Mr. Peabody & Sherman,2022,113,Documentary,French,France,PG-13,0,119000000,35700000,9.8,10.0,9.1,High
TMDB-652,Troy,2016,95,Action,French,France,PG-13,0,41000000,12300000,9.8,7.4,8.2,High
TMDB-80321,Madagascar 3: Europe's Most Wanted,2017,167,Animation,Telugu,India,PG-13,0,18000000,5400000,8.4,6.4,7.2,Medium
TMDB-36669,Die Another Day,2015,99,Mystery,Japanese,France,PG-13,0,40000000,12000000,9.8,7.5,8.2,High
TMDB-43074,Ghostbusters,2009,151,Drama,German,France,PG-13,0,82000000,24600000,9.2,10.0,8.8,High
TMDB-95,Armageddon,2022,132,Comedy,Japanese,France,PG-13,0,23000000,6900000,9.8,10.0,9.1,High
TMDB-608,Men in Black II,2005,86,Drama,Japanese,France,PG-13,0,102000000,30600000,9.8,7.8,8.3,High
TMDB-2310,Beowulf,2021,91,Drama,Tamil,India,PG-13,0,22000000,6600000,9.8,8.6,8.6,High
TMDB-140300,Kung Fu Panda 3,2016,162,Comedy,French,France,PG-13,0,113000000,33900000,7.6,9.1,7.8,High
TMDB-56292,Mission: Impossible - Ghost Protocol,2008,147,Comedy,Japanese,France,PG-13,0,33000000,9900000,9.2,6.9,7.8,High
TMDB-81188,Rise of the Guardians,2017,112,Animation,Spanish,France,R,0,18000000,5400000,6.8,6.9,6.7,Medium
TMDB-7552,Fun with Dick and Jane,2021,144,Mystery,German,France,PG-13,0,70000000,21000000,9.2,6.8,7.7,High
TMDB-616,The Last Samurai,2003,122,Animation,Spanish,France,PG-13,0,28000000,8400000,9.8,10.0,9.1,High
TMDB-147441,Exodus: Gods and Kings,2008,152,Comedy,French,France,PG-13,0,33000000,9900000,9.8,7.9,8.4,High
TMDB-13475,Star Trek,2021,115,Romance,French,France,PG-13,0,46000000,13800000,9.2,10.0,8.8,High
TMDB-557,Spider-Man,2007,120,Romance,Japanese,France,PG-13,0,56000000,16800000,9.8,10.0,9.1,High
TMDB-82702,How to Train Your Dragon 2,2019,152,Animation,Hindi,India,R,0,68000000,20400000,6.8,7.0,6.7,Medium
TMDB-205584,Gods of Egypt,2009,129,Mystery,Telugu,India,PG-13,0,10000000,3000000,9.8,9.9,9.1,High
TMDB-10048,Stealth,2011,105,Romance,Telugu,India,PG-13,0,36000000,10800000,9.8,7.8,8.3,High
TMDB-13183,Watchmen,2006,126,Thriller,Telugu,India,PG-13,0,7000000,2100000,9.8,9.2,8.8,High
TMDB-944,Lethal Weapon 4,2012,149,Horror,English,USA,PG-13,0,85000000,25500000,9.8,7.5,8.2,High
TMDB-1927,Hulk,2011,114,Mystery,German,France,PG-13,0,60000000,18000000,9.8,6.9,8.0,High
TMDB-72559,G.I. Joe: Retaliation,2005,139,Mystery,Japanese,France,PG-13,0,30000000,9000000,9.8,7.4,8.2,High
TMDB-7364,Sahara,2023,107,Animation,English,USA,PG-13,0,48000000,14400000,8.4,6.9,7.4,Medium
TMDB-2114,Final Fantasy: The Spirits Within,2007,168,Sci-Fi,Spanish,France,R,0,104000000,31200000,6.8,6.1,6.4,Medium
TMDB-1771,Captain America: The First Avenger,2003,140,Romance,English,USA,PG-13,0,76000000,22800000,9.2,10.0,8.8,High
TMDB-36643,The World Is Not Enough,2015,150,Romance,Japanese,France,PG-13,0,16000000,4800000,9.8,7.4,8.2,High
TMDB-8619,Master and Commander: The Far Side of the World,2022,118,Documentary,English,USA,PG-13,0,119000000,35700000,9.2,8.1,8.2,High
TMDB-50620,The Twilight Saga: Breaking Dawn - Part 2,2013,159,Mystery,English,USA,PG-13,0,110000000,33000000,9.8,10.0,9.1,High
TMDB-65759,Happy Feet Two,2010,130,Action,Telugu,India,PG-13,0,11000000,3300000,9.8,8.1,8.4,High
TMDB-1724,The Incredible Hulk,2001,150,Romance,French,France,PG-13,0,26000000,7800000,9.8,10.0,9.1,High
TMDB-267935,The BFG,2009,98,Sci-Fi,German,France,PG-13,0,34000000,10200000,9.8,7.8,8.3,High
TMDB-281957,The Revenant,2018,137,Comedy,English,USA,PG-13,0,43000000,12900000,9.8,7.3,8.2,High
TMDB-77950,Turbo,2021,132,Animation,German,France,R,0,118000000,35400000,6.8,6.4,6.5,Medium
TMDB-44896,Rango,2009,141,Drama,Japanese,France,PG-13,0,82000000,24600000,9.8,7.0,8.1,High
TMDB-270946,Penguins of Madagascar,2017,110,Romance,Japanese,France,PG-13,0,66000000,19800000,9.2,6.9,7.8,High
TMDB-2503,The Bourne Ultimatum,2014,162,Comedy,Spanish,France,PG-13,0,63000000,18900000,9.8,10.0,9.1,High
TMDB-9502,Kung Fu Panda,2007,149,Mystery,Hindi,India,PG-13,0,80000000,24000000,7.6,8.1,7.5,High
TMDB-102899,Ant-Man,2008,136,Thriller,German,France,PG-13,0,57000000,17100000,9.2,10.0,8.8,High
TMDB-101299,The Hunger Games: Catching Fire,2006,110,Action,Tamil,India,PG-13,0,31000000,9300000,9.8,10.0,9.1,High
TMDB-228161,Home,2001,97,Animation,English,USA,R,0,98000000,29400000,7.6,6.3,6.8,Medium
TMDB-74,War of the Worlds,2017,153,Sci-Fi,Telugu,India,PG-13,0,114000000,34200000,9.8,8.5,8.6,High
TMDB-8961,Bad Boys II,2019,97,Animation,German,France,PG-13,0,68000000,20400000,9.8,7.5,8.2,High
TMDB-417859,Puss in Boots,2022,169,Horror,Japanese,France,PG-13,0,95000000,28500000,7.6,8.0,7.4,Medium
TMDB-27576,Salt,2019,116,Drama,Hindi,India,PG-13,0,92000000,27600000,9.8,10.0,9.1,High
TMDB-86834,Noah,2009,110,Romance,Spanish,France,PG-13,0,106000000,31800000,9.8,7.2,8.1,High
TMDB-17578,The Adventures of Tintin,2015,130,Romance,Tamil,India,PG-13,0,16000000,4800000,9.8,6.9,8.0,High
TMDB-673,Harry Potter and the Prisoner of Azkaban,2023,93,Sci-Fi,Korean,France,PG-13,0,24000000,7200000,9.2,10.0,8.8,High
TMDB-6972,Australia,2011,148,Sci-Fi,Japanese,France,PG-13,0,84000000,25200000,9.2,10.0,8.8,High
TMDB-82700,After Earth,2003,132,Animation,Spanish,France,PG-13,0,28000000,8400000,9.8,7.3,8.2,High
TMDB-10567,Dinosaur,2002,121,Thriller,French,France,R,0,27000000,8100000,6.8,6.2,6.4,Medium
TMDB-181533,Night at the Museum: Secret of the Tomb,2000,157,Comedy,Hindi,India,PG-13,0,73000000,21900000,9.8,8.1,8.4,High
TMDB-38055,Megamind,2009,164,Mystery,Tamil,India,PG-13,0,10000000,3000000,6.8,7.8,7.0,Medium
TMDB-671,Harry Potter and the Philosopher's Stone,2016,137,Comedy,French,France,PG-13,0,113000000,33900000,9.8,10.0,9.1,High
TMDB-49524,R.I.P.D.,2005,120,Romance,Telugu,India,PG-13,0,6000000,1800000,9.8,9.2,8.8,High
TMDB-22,Pirates of the Caribbean: The Curse of the Black Pearl,2002,108,Documentary,Japanese,France,PG-13,0,99000000,29700000,9.8,10.0,9.1,High
TMDB-131631,The Hunger Games: Mockingjay - Part 1,2020,156,Thriller,Hindi,India,PG-13,0,117000000,35100000,9.8,10.0,9.1,High
TMDB-591,The Da Vinci Code,2000,152,Comedy,Tamil,India,PG-13,0,73000000,21900000,9.8,7.2,8.1,High
TMDB-172385,Rio 2,2022,144,Horror,French,France,PG-13,0,95000000,28500000,9.2,7.5,8.0,High
TMDB-36658,X2,2012,105,Action,English,USA,PG-13,0,61000000,18300000,9.8,8.7,8.7,High
TMDB-51497,Fast Five,2021,116,Drama,Tamil,India,PG-13,0,22000000,6600000,9.8,9.3,8.9,High
TMDB-58574,Sherlock Holmes: A Game of Shadows,2007,133,Sci-Fi,English,USA,PG-13,0,104000000,31200000,9.8,8.0,8.4,High
TMDB-18823,Clash of the Titans,2022,160,Action,Korean,France,PG-13,0,71000000,21300000,9.8,9.2,8.8,High
TMDB-861,Total Recall,2021,96,Drama,Tamil,India,PG-13,0,22000000,6600000,9.8,7.5,8.2,High
TMDB-1911,The 13th Warrior,2021,122,Animation,Tamil,India,PG-13,0,118000000,35400000,9.8,7.3,8.2,High
TMDB-49040,The Bourne Legacy,2009,104,Mystery,English,USA,PG-13,0,10000000,3000000,8.4,8.7,8.0,High
TMDB-415,Batman & Robin,2022,103,Documentary,Spanish,France,PG-13,0,119000000,35700000,9.8,6.7,8.0,High
TMDB-8871,How the Grinch Stole Christmas,2005,138,Sci-Fi,German,France,PG-13,0,54000000,16200000,9.8,7.0,8.1,High
TMDB-435,The Day After Tomorrow,2003,96,Drama,French,France,PG-13,0,52000000,15600000,9.8,8.2,8.5,High
TMDB-955,Mission: Impossible II,2005,99,Mystery,English,USA,PG-13,0,30000000,9000000,9.8,7.0,8.1,High
TMDB-2133,The Perfect Storm,2020,168,Documentary,English,USA,PG-13,0,69000000,20700000,9.8,8.4,8.5,High
TMDB-1979,Fantastic 4: Rise of the Silver Surfer,2020,128,Documentary,Tamil,India,PG-13,0,69000000,20700000,9.8,7.2,8.1,High
TMDB-87827,Life of Pi,2009,166,Drama,German,France,PG-13,0,82000000,24600000,9.8,7.5,8.2,High
TMDB-1250,Ghost Rider,2016,120,Action,Telugu,India,PG-13,0,41000000,12300000,7.6,7.3,7.2,Medium
TMDB-324668,Jason Bourne,2000,98,Documentary,Tamil,India,PG-13,0,49000000,14700000,9.8,10.0,9.1,High
TMDB-9471,Charlie's Angels: Full Throttle,2014,149,Horror,English,USA,PG-13,0,15000000,4500000,9.8,7.9,8.4,High
TMDB-70981,Prometheus,2022,133,Documentary,Telugu,India,PG-13,0,119000000,35700000,9.8,8.1,8.4,High
TMDB-10996,Stuart Little 2,2022,110,Action,Japanese,France,PG-13,0,71000000,21300000,9.8,6.7,8.0,High
TMDB-68724,Elysium,2000,149,Horror,Tamil,India,PG-13,0,25000000,7500000,8.4,7.9,7.7,High
TMDB-2789,The Chronicles of Riddick,2007,89,Mystery,Tamil,India,PG-13,0,80000000,24000000,9.2,7.3,7.9,High
TMDB-97020,RoboCop,2002,97,Comedy,Japanese,France,PG-13,0,3000000,900000,7.6,6.9,7.0,Medium
TMDB-7459,Speed Racer,2006,92,Comedy,French,France,PG-13,0,103000000,30900000,9.8,8.1,8.4,High
TMDB-42888,How Do You Know,2021,110,Romance,English,USA,PG-13,0,46000000,13800000,8.4,6.9,7.4,Medium
TMDB-37834,Knight and Day,2001,91,Drama,Tamil,India,PG-13,0,2000000,600000,9.8,7.3,8.2,High
TMDB-75612,Oblivion,2020,89,Horror,Spanish,France,PG-13,0,45000000,13500000,7.6,6.8,7.0,Medium
TMDB-1895,Star Wars: Episode III - Revenge of the Sith,2002,110,Action,French,France,PG-13,0,51000000,15300000,9.8,10.0,9.1,High
TMDB-1894,Star Wars: Episode II - Attack of the Clones,2023,96,Drama,English,USA,PG-13,0,72000000,21600000,9.8,10.0,9.1,High
TMDB-585,"Monsters, Inc.",2015,155,Romance,Telugu,India,PG-13,0,16000000,4800000,8.4,10.0,8.5,High
TMDB-76170,The Wolverine,2010,111,Thriller,Tamil,India,PG-13,0,107000000,32100000,9.8,7.6,8.3,High
TMDB-1893,Star Wars: Episode I - The Phantom Menace,2000,158,Documentary,Spanish,France,PG-13,0,49000000,14700000,9.8,10.0,9.1,High
TMDB-49519,The Croods,2011,146,Drama,Tamil,India,PG-13,0,12000000,3600000,8.4,6.0,7.1,Medium
TMDB-2395,Asterix at the Olympic Games,2002,167,Comedy,Tamil,India,PG-13,0,3000000,900000,6.8,8.1,7.1,Medium
TMDB-12100,Windtalkers,2008,127,Comedy,English,USA,PG-13,0,33000000,9900000,9.8,6.2,7.8,High
TMDB-290595,The Huntsman: Winter's War,2012,87,Comedy,French,France,PG-13,0,13000000,3900000,6.8,10.0,7.8,High
TMDB-98566,Teenage Mutant Ninja Turtles,2013,133,Sci-Fi,Tamil,India,PG-13,0,14000000,4200000,9.8,8.4,8.5,High
TMDB-49047,Gravity,2001,115,Romance,German,France,PG-13,0,26000000,7800000,9.2,5.8,7.4,Medium
TMDB-9619,Dante's Peak,2020,127,Comedy,French,France,PG-13,0,93000000,27900000,9.8,6.9,8.0,High
TMDB-308531,Teenage Mutant Ninja Turtles: Out of the Shadows,2014,145,Action,Spanish,France,PG-13,0,111000000,33300000,7.6,8.0,7.4,Medium
TMDB-166424,Fantastic Four,2002,141,Thriller,Tamil,India,PG-13,0,27000000,8100000,7.6,8.4,7.6,High
TMDB-1593,Night at the Museum,2006,105,Action,German,France,PG-13,0,31000000,9300000,9.8,7.5,8.2,High
TMDB-254128,San Andreas,2014,132,Comedy,Hindi,India,PG-13,0,63000000,18900000,8.4,10.0,8.5,High
TMDB-714,Tomorrow Never Dies,2000,134,Horror,Spanish,France,PG-13,0,25000000,7500000,9.2,9.1,8.5,High
TMDB-2024,The Patriot,2010,138,Documentary,Tamil,India,PG-13,0,59000000,17700000,9.8,7.5,8.2,High
TMDB-163,Ocean's Twelve,2005,115,Romance,German,France,PG-13,0,6000000,1800000,9.8,8.2,8.5,High
TMDB-787,Mr. & Mrs. Smith,2005,129,Mystery,German,France,PG-13,0,30000000,9000000,9.8,6.8,8.0,High
TMDB-262500,Insurgent,2021,154,Mystery,French,France,PG-13,0,70000000,21000000,9.8,7.9,8.4,High
TMDB-2567,The Aviator,2022,169,Horror,Tamil,India,PG-13,0,95000000,28500000,9.8,10.0,9.1,High
TMDB-38745,Gulliver's Travels,2020,154,Horror,German,France,PG-13,0,45000000,13500000,7.6,6.9,7.0,Medium
TMDB-40805,The Green Hornet,2006,87,Comedy,Japanese,France,PG-13,0,103000000,30900000,9.2,6.6,7.6,High
TMDB-53182,300: Rise of an Empire,2010,154,Horror,French,France,PG-13,0,35000000,10500000,6.8,10.0,7.8,High
TMDB-41513,The Smurfs,2002,88,Documentary,Korean,France,PG-13,0,99000000,29700000,9.8,8.5,8.6,High
TMDB-13700,Home on the Range,2018,121,Thriller,Hindi,India,R,0,67000000,20100000,6.8,7.5,6.9,Medium
TMDB-262504,Allegiant,2013,154,Mystery,Tamil,India,PG-13,0,110000000,33000000,9.8,9.1,8.8,High
TMDB-39254,Real Steel,2015,116,Drama,English,USA,PG-13,0,112000000,33600000,9.8,10.0,9.1,High
TMDB-77931,The Smurfs 2,2013,96,Drama,Tamil,India,PG-13,0,62000000,18600000,9.8,8.8,8.7,High
TMDB-1639,Speed 2: Cruise Control,2005,142,Animation,Korean,France,PG-13,0,78000000,23400000,9.8,6.9,8.0,High
TMDB-80274,Ender's Game,2018,87,Comedy,English,USA,PG-13,0,43000000,12900000,9.2,7.4,7.9,High
TMDB-1571,Live Free or Die Hard,2009,157,Animation,Telugu,India,PG-13,0,58000000,17400000,8.4,7.8,7.7,High
TMDB-120,The Lord of the Rings: The Fellowship of the Ring,2006,96,Thriller,German,France,PG-13,0,7000000,2100000,9.8,8.1,8.4,High
TMDB-10204,Around the World in 80 Days,2023,138,Sci-Fi,Korean,France,PG-13,0,24000000,7200000,9.8,8.1,8.4,High
TMDB-8489,Ali,2009,150,Romance,Japanese,France,PG-13,0,106000000,31800000,9.8,10.0,9.1,High
TMDB-10588,The Cat in the Hat,2009,135,Romance,Tamil,India,R,0,106000000,31800000,6.8,6.3,6.5,Medium
TMDB-2048,"I, Robot",2017,113,Sci-Fi,French,France,PG-13,0,114000000,34200000,9.8,7.5,8.2,High
TMDB-1495,Kingdom of Heaven,2012,114,Horror,Hindi,India,PG-13,0,85000000,25500000,9.8,7.4,8.2,High
TMDB-10137,Stuart Little,2007,163,Sci-Fi,Telugu,India,PG-13,0,104000000,31200000,9.8,7.2,8.1,High
TMDB-10198,The Princess and the Frog,2007,142,Animation,Korean,France,PG-13,0,8000000,2400000,8.4,7.8,7.7,High
TMDB-286217,The Martian,2003,162,Animation,Hindi,India,PG-13,0,28000000,8400000,9.8,10.0,9.1,High
TMDB-1635,The Island,2019,108,Sci-Fi,Spanish,France,PG-13,0,44000000,13200000,9.8,9.9,9.1,High
TMDB-24113,Town & Country,2011,118,Sci-Fi,Japanese,France,PG-13,0,84000000,25200000,9.8,6.2,7.8,High
TMDB-9679,Gone in Sixty Seconds,2008,114,Horror,Spanish,France,PG-13,0,105000000,31500000,8.4,7.8,7.7,High
TMDB-98,Gladiator,2005,108,Sci-Fi,Korean,France,PG-13,0,54000000,16200000,9.8,9.6,9.0,High
TMDB-180,Minority Report,2008,153,Documentary,Telugu,India,PG-13,0,9000000,2700000,9.8,7.8,8.3,High
TMDB-672,Harry Potter and the Chamber of Secrets,2018,141,Thriller,English,USA,PG-13,0,67000000,20100000,9.8,10.0,9.1,High
TMDB-36557,Casino Royale,2001,151,Drama,Hindi,India,PG-13,0,2000000,600000,9.8,10.0,9.1,High
TMDB-869,Planet of the Apes,2022,112,Comedy,French,France,PG-13,0,23000000,6900000,9.8,7.8,8.3,High
TMDB-280,Terminator 2: Judgment Day,2005,129,Mystery,Japanese,France,PG-13,0,30000000,9000000,9.8,10.0,9.1,High
TMDB-11322,Public Enemies,2016,154,Horror,Tamil,India,PG-13,0,65000000,19500000,9.8,10.0,9.1,High
TMDB-4982,American Gangster,2014,150,Action,Spanish,France,PG-13,0,111000000,33300000,9.8,10.0,9.1,High
TMDB-36955,True Lies,2022,127,Comedy,Hindi,India,PG-13,0,23000000,6900000,9.8,6.2,7.8,High
TMDB-18487,The Taking of Pelham 1 2 3,2005,145,Romance,French,France,PG-13,0,6000000,1800000,9.8,7.6,8.3,High
TMDB-39451,Little Fockers,2014,87,Comedy,French,France,PG-13,0,63000000,18900000,9.8,7.2,8.1,High
TMDB-27581,The Other Guys,2002,109,Horror,Korean,France,PG-13,0,75000000,22500000,9.8,8.5,8.6,High
TMDB-9268,Eraser,2010,130,Action,English,USA,PG-13,0,11000000,3300000,9.8,7.2,8.1,High
TMDB-68718,Django Unchained,2020,169,Horror,English,USA,PG-13,0,45000000,13500000,9.8,10.0,9.1,High
TMDB-10545,The Hunchback of Notre Dame,2002,103,Documentary,Telugu,India,PG-13,0,99000000,29700000,7.6,7.0,7.1,Medium
TMDB-11688,The Emperor's New Groove,2010,148,Documentary,French,France,PG-13,0,59000000,17700000,8.4,6.3,7.2,Medium
TMDB-76163,The Expendables 2,2016,118,Documentary,Japanese,France,PG-13,0,89000000,26700000,9.8,7.0,8.1,High
TMDB-2059,National Treasure,2015,141,Drama,French,France,PG-13,0,112000000,33600000,9.8,9.6,9.0,High
TMDB-2486,Eragon,2018,92,Comedy,Hindi,India,R,0,43000000,12900000,6.8,6.8,6.6,Medium
TMDB-16523,Where the Wild Things Are,2014,117,Comedy,Japanese,France,PG-13,0,63000000,18900000,9.2,7.0,7.8,High
TMDB-116711,Epic,2001,147,Animation,Korean,France,PG-13,0,98000000,29400000,8.4,8.0,7.8,High
TMDB-37710,The Tourist,2021,124,Mystery,Spanish,France,PG-13,0,70000000,21000000,7.6,10.0,8.1,High
TMDB-9946,End of Days,2018,113,Documentary,Hindi,India,PG-13,0,19000000,5700000,9.8,6.6,7.9,High
TMDB-1372,Blood Diamond,2009,130,Romance,German,France,PG-13,0,106000000,31800000,9.8,7.6,8.3,High
TMDB-106646,The Wolf of Wall Street,2016,88,Documentary,Korean,France,PG-13,0,89000000,26700000,9.8,10.0,9.1,High
TMDB-414,Batman Forever,2018,140,Action,Telugu,India,PG-13,0,91000000,27300000,9.8,7.0,8.1,High
TMDB-563,Starship Troopers,2005,128,Sci-Fi,French,France,PG-13,0,54000000,16200000,9.8,7.4,8.2,High
TMDB-83542,Cloud Atlas,2006,152,Comedy,German,France,PG-13,0,103000000,30900000,9.8,8.6,8.6,High
TMDB-41216,Legend of the Guardians: The Owls of Ga'Hoole,2002,129,Horror,Telugu,India,PG-13,0,75000000,22500000,9.8,7.6,8.3,High
TMDB-314,Catwoman,2006,97,Comedy,Spanish,France,PG-13,0,103000000,30900000,6.8,10.0,7.8,High
TMDB-184315,Hercules,2005,139,Mystery,Korean,France,PG-13,0,30000000,9000000,9.8,8.1,8.4,High
TMDB-9016,Treasure Planet,2017,163,Sci-Fi,German,France,PG-13,0,114000000,34200000,8.4,8.4,7.9,High
TMDB-18162,Land of the Lost,2011,126,Drama,French,France,PG-13,0,12000000,3600000,9.2,7.2,7.9,High
TMDB-138103,The Expendables 3,2019,88,Sci-Fi,Spanish,France,PG-13,0,44000000,13200000,6.8,8.7,7.3,Medium
TMDB-257088,Point Break,2018,96,Thriller,Spanish,France,R,0,67000000,20100000,6.8,6.7,6.6,Medium
TMDB-10214,Son of the Mask,2012,163,Documentary,Korean,France,R,0,109000000,32700000,7.6,5.8,6.6,Medium
TMDB-205775,In the Heart of the Sea,2003,106,Drama,English,USA,PG-13,0,52000000,15600000,9.8,8.1,8.4,High
TMDB-11692,The Adventures of Pluto Nash,2007,151,Drama,Hindi,India,PG-13,0,32000000,9600000,8.4,6.7,7.3,Medium
TMDB-22972,Green Zone,2008,147,Comedy,Hindi,India,PG-13,0,33000000,9900000,9.8,10.0,9.1,High
TMDB-227973,The Peanuts Movie,2022,124,Horror,Tamil,India,PG-13,0,95000000,28500000,7.6,6.7,7.0,Medium
TMDB-29193,The Spanish Prisoner,2013,127,Animation,French,France,R,0,38000000,11400000,7.6,5.7,6.6,Medium
TMDB-1734,The Mummy Returns,2016,119,Horror,French,France,PG-13,0,65000000,19500000,9.2,7.3,7.9,High
TMDB-3131,Gangs of New York,2005,151,Drama,Tamil,India,PG-13,0,102000000,30600000,9.8,8.5,8.6,High
TMDB-76758,The Flowers of War,2001,110,Romance,Japanese,France,PG-13,0,26000000,7800000,9.8,6.0,7.7,High
TMDB-9408,Surf's Up,2006,89,Horror,Japanese,France,R,0,55000000,16500000,6.8,6.8,6.6,Medium
TMDB-9890,The Stepford Wives,2014,165,Action,Japanese,France,PG-13,0,111000000,33300000,9.8,7.6,8.3,High
TMDB-855,Black Hawk Down,2002,106,Thriller,Spanish,France,PG-13,0,27000000,8100000,9.8,9.1,8.8,High
TMDB-77953,The Campaign,2000,169,Horror,Korean,France,PG-13,0,25000000,7500000,9.8,7.5,8.2,High
TMDB-18,The Fifth Element,2003,104,Mystery,German,France,PG-13,0,100000000,30000000,9.8,10.0,9.1,High
TMDB-37786,Sex and the City 2,2014,140,Action,Hindi,India,PG-13,0,111000000,33300000,6.8,8.8,7.3,Medium
TMDB-10501,The Road to El Dorado,2023,169,Mystery,Telugu,India,PG-13,0,120000000,36000000,8.4,6.4,7.2,Medium
TMDB-57800,Ice Age: Continental Drift,2023,94,Mystery,Hindi,India,PG-13,0,120000000,36000000,7.6,9.4,7.9,High
TMDB-150689,Cinderella,2011,92,Animation,Japanese,France,PG-13,0,108000000,32400000,9.8,10.0,9.1,High
TMDB-7980,The Lovely Bones,2009,153,Sci-Fi,Hindi,India,PG-13,0,34000000,10200000,9.8,7.0,8.1,High
TMDB-12,Finding Nemo,2014,108,Documentary,Korean,France,PG-13,0,39000000,11700000,9.2,7.9,8.1,High
TMDB-122,The Lord of the Rings: The Return of the King,2009,128,Sci-Fi,Spanish,France,PG-13,0,34000000,10200000,9.8,8.5,8.6,High
TMDB-121,The Lord of the Rings: The Two Towers,2023,140,Romance,Hindi,India,PG-13,0,96000000,28800000,9.8,9.1,8.8,High
TMDB-68737,Seventh Son,2020,131,Thriller,French,France,PG-13,0,117000000,35100000,7.6,9.2,7.8,High
TMDB-1995,Lara Croft: Tomb Raider,2011,132,Animation,Tamil,India,PG-13,0,108000000,32400000,9.8,7.8,8.3,High
TMDB-157353,Transcendence,2022,160,Action,Korean,France,PG-13,0,71000000,21300000,6.8,9.9,7.7,High
TMDB-331,Jurassic Park III,2016,138,Documentary,Spanish,France,PG-13,0,89000000,26700000,9.2,6.8,7.7,High
TMDB-61791,Rise of the Planet of the Apes,2012,110,Action,Hindi,India,PG-13,0,61000000,18300000,7.6,8.4,7.6,High
TMDB-8204,The Spiderwick Chronicles,2017,143,Sci-Fi,Korean,France,PG-13,0,114000000,34200000,9.8,6.1,7.7,High
TMDB-47964,A Good Day to Die Hard,2012,133,Documentary,German,France,PG-13,0,109000000,32700000,9.2,7.4,7.9,High
TMDB-10733,The Alamo,2021,118,Sci-Fi,Tamil,India,PG-13,0,94000000,28200000,9.2,7.4,7.9,High
TMDB-9806,The Incredibles,2006,163,Documentary,German,France,PG-13,0,79000000,23700000,9.2,10.0,8.8,High
TMDB-1408,Cutthroat Island,2019,107,Animation,Spanish,France,PG-13,0,68000000,20400000,9.8,8.7,8.7,High
TMDB-32657,Percy Jackson & the Olympians: The Lightning Thief,2004,147,Comedy,Hindi,India,PG-13,0,53000000,15900000,9.8,10.0,9.1,High
TMDB-607,Men in Black,2020,164,Horror,Tamil,India,PG-13,0,45000000,13500000,9.8,7.2,8.1,High
TMDB-863,Toy Story 2,2014,159,Horror,German,France,PG-13,0,15000000,4500000,9.2,7.9,8.1,High
TMDB-44048,Unstoppable,2011,125,Romance,Hindi,India,PG-13,0,36000000,10800000,9.8,7.4,8.2,High
TMDB-5175,Rush Hour 2,2007,115,Romance,Tamil,India,PG-13,0,56000000,16800000,9.8,6.9,8.0,High
TMDB-2655,What Lies Beneath,2005,164,Mystery,Japanese,France,PG-13,0,30000000,9000000,9.8,6.8,8.0,High
TMDB-22794,Cloudy with a Chance of Meatballs,2014,95,Action,Hindi,India,PG-13,0,111000000,33300000,9.2,9.9,8.8,High
TMDB-8355,Ice Age: Dawn of the Dinosaurs,2013,152,Animation,German,France,PG-13,0,38000000,11400000,9.2,8.2,8.2,High
TMDB-116745,The Secret Life of Walter Mitty,2007,87,Animation,Tamil,India,PG-13,0,8000000,2400000,9.8,6.6,7.9,High
TMDB-4327,Charlie's Angels,2013,96,Drama,Tamil,India,PG-13,0,62000000,18600000,9.8,6.9,8.0,High
TMDB-1422,The Departed,2007,93,Sci-Fi,Telugu,India,PG-13,0,104000000,31200000,9.8,10.0,9.1,High
TMDB-10674,Mulan,2009,142,Animation,German,France,R,0,58000000,17400000,6.8,7.5,6.9,Medium
TMDB-7446,Tropic Thunder,2010,149,Horror,Japanese,France,PG-13,0,35000000,10500000,9.8,10.0,9.1,High
TMDB-65754,The Girl with the Dragon Tattoo,2021,90,Romance,French,France,PG-13,0,46000000,13800000,9.8,10.0,9.1,High
